,id,address,date,cause,longitude,latitude,done
101240,3101016200805558,南京东路近仃车场,2008-04-29 08:00:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.49819316302366,31.243167328311223,1
101447,3101016200807443,南京东路近浙江路,2008-06-09 20:10:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47915913391535,31.239069200609805,1
101649,3101016200809387,南京东路近中山东一路,2008-07-20 16:00:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.48581289794502,31.23900747487284,1
101675,3101016200809629,南京东路719号,2008-07-23 16:35:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.4723622903355,31.23695862912389,1
101681,3101016200809692,南京东路近浙江中路,2008-07-24 00:40:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47423270701847,31.236566093075147,1
101758,3101016200810369,南京东路、西藏中路,2008-07-31 10:30:00.0,上海市公安局黄浦分局交通警察支队第一责任区,121.46937664095243,31.238721032338066,1
101807,3101016200810762,南京东路近广西北路,2008-08-16 20:30:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47303908612403,31.23590209354829,1
101915,3101016200811744,南京东路61号内,2008-09-02 15:55:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.48384574262363,31.2405011053614,1
101960,3101016200812237,南京东路505号地库,2008-09-13 15:10:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.4763569889382,31.237815469549947,1
102060,3101016200813144,中山东一路近南京东路,2008-10-02 10:50:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.48581289794502,31.23900747487284,1
102099,3101016200813499,南京东路、江西中路,2008-10-06 13:10:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.48215950922507,31.239767451026275,1
102142,3101016200813835,南京东路409号,2008-10-11 15:00:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47779440443057,31.238357551035005,1
102314,3101016200815637,山东中路近南京东路,2008-11-20 14:05:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47915913391535,31.239069200609805,1
102335,3101016200815850,南京东路中山东一路00米,2008-10-28 15:50:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.48581289794502,31.23900747487284,1
102417,3101016200816644,中山东一路南京东路00米,2008-12-10 06:20:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.48581289794502,31.23900747487284,1
102553,3101016200817938,南京东路河南中路00米,2008-11-20 11:51:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47996792847754,31.240744200184704,1
102571,3101016200900101,南京东路福建中路00米,2008-12-21 18:25:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47618924646018,31.237171522938805,1
102657,3101016200900966,山东中路南京东路00米,2009-01-09 20:15:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47977464768879,31.239314936135553,1
102741,3101016200901757,南京东路四川中路00米,2009-01-19 20:30:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.48398944666043,31.238663807827244,1
102836,3101016200902600,河南中路南京东路00米,2009-02-20 13:10:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47977464768879,31.239314936135553,1
102847,3101016200902724,南京东路浙江中路00米,2009-02-24 14:50:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47436720331174,31.236192108089913,1
102921,3101016200903402,中山东一路南京东路00米,2009-02-16 16:30:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47977464768879,31.239314936135553,1
102994,3101016200903938,河南中路南京东路00米,2009-03-24 14:53:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47977464768879,31.239314936135553,1
102999,3101016200903977,南京东路出中山东一路00米,2009-03-24 20:00:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47915913391535,31.239069200609805,1
103073,3101016200904568,山西南路南京东路00米,2009-04-04 09:10:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47977464768879,31.239314936135553,1
103081,3101016200904601,南京东路四川中路00米,2009-03-29 10:00:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.48398944666043,31.238663807827244,1
103119,3101016200904932,中山东一路南京东路00米,2009-03-31 20:00:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.48581289794502,31.23900747487284,1
103266,3101016200906324,南京东路浙江中路00米,2009-05-08 17:20:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47423270701847,31.236566093075147,1
103282,3101016200906438,南京东路中山东一路00米,2009-05-11 08:35:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.48581289794502,31.23900747487284,1
103340,3101016200906949,中山东一路南京东路00米,2009-05-23 01:05:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47977464768879,31.239314936135553,1
103441,3101016200907755,中山东一路南京东路00米,2009-06-03 22:25:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47977464768879,31.239314936135553,1
103594,3101016200909111,南京东路四川中路00米,2009-07-06 09:59:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47915913391535,31.239069200609805,1
103659,3101016200909725,南京东路河南中路00米,2009-07-20 12:30:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47996792847754,31.240744200184704,1
103749,3101016200910755,南京东路中山东一路00米,2009-08-06 19:45:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.48629366561224,31.237202057835237,1
103791,3101016200911136,中山东一路南京东路00米,2009-08-14 08:15:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.48581289794502,31.23900747487284,1
103831,3101016200911428,西藏中路南京东路00米,2009-08-12 08:45:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47977464768879,31.239314936135553,1
103954,3101016200912572,南京东路四川中路00米,2009-09-12 21:10:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.48398944666043,31.238663807827244,1
103971,3101016200912722,中山东一路南京东路00米(绿地中心),2009-04-20 08:05:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.5019759433396,31.240021481737063,1
104033,3101016200913388,中山东一路南京东路00米,2009-09-24 19:05:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47977464768879,31.239314936135553,1
104129,3101016200914406,中山东一路出南京东路0150米,2009-10-15 09:45:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.48250405806458,31.240382263137796,1
104189,3101016200915135,中山东一路南京东路00米,2009-10-21 08:20:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.48581289794502,31.23900747487284,1
104221,3101016200915415,南京东路江西中路00米,2009-11-05 08:15:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.48215950922507,31.239767451026275,1
104407,3101016200917150,南京东路中山东一路00米(绿地中心),2009-12-09 17:10:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.5019759433396,31.240021481737063,1
104424,3101016200917339,南京东路中山东一路00米,2009-12-20 16:16:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.48629366561224,31.237202057835237,1
104426,3101016200917343,河南中路南京东路00米,2009-12-19 12:25:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47977464768879,31.239314936135553,1
104503,3101016200917991,南京东路江西中路00米,2009-09-14 17:00:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.48215950922507,31.239767451026275,1
104517,3101016201000007,浙江中路南京东路00米,2009-12-21 22:35:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47977464768879,31.239314936135553,1
104540,3101016201000223,南京东路中山东一路00米,2009-12-29 20:00:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.48629366561224,31.237202057835237,1
104571,3101016201000475,南京东路贵州路00米,2010-01-06 08:10:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.4708697883658,31.240347296753974,1
104586,3101016201000628,山东中路南京东路00米,2010-01-12 17:00:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47977464768879,31.239314936135553,1
104617,3101016201000896,浙江中路南京东路00米,2010-01-19 11:30:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47977464768879,31.239314936135553,1
104650,3101016201001270,河南中路南京东路00米,2010-01-30 15:45:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47977464768879,31.239314936135553,1
104659,3101016201001391,中山东一路南京东路00米,2010-02-04 00:25:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47977464768879,31.239314936135553,1
104721,3101016201001948,中山东一路南京东路00米,2010-02-21 21:25:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47977464768879,31.239314936135553,1
104758,3101016201002420,南京东路四川中路00米,2010-03-02 00:30:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.48398944666043,31.238663807827244,1
104919,3101016201004282,南京东路中山东一路00米,2010-05-05 09:40:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.48581289794502,31.23900747487284,1
104979,3101016201005068,南京东路浙江中路00米,2010-05-29 18:00:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47436720331174,31.236192108089913,1
105048,3101016201005779,山西南路出南京东路010米,2010-06-20 19:05:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47165483025508,31.236408753035963,1
105055,3101016201005842,南京东路福建中路00米,2010-06-12 00:30:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47572188269554,31.238026785320642,1
105058,3101016201005893,中山东一路南京东路00米（理赔中心）,2010-04-27 08:43:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47977464768879,31.239314936135553,1
105084,3101016201006107,南京东路河南中路00米,2010-07-07 18:00:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47996792847754,31.240744200184704,1
105094,3101016201006209,南京东路山东中路00米,2010-06-15 19:10:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.48035532668105,31.234828183499797,1
105120,3101016201006565,南京东路江西中路00米,2010-07-15 21:09:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.4805716389784,31.243879436967937,1
105131,3101016201006726,中山东一路南京东路00米,2010-07-18 23:30:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47977464768879,31.239314936135553,1
105151,3101016201006905,南京东路中山东一路00米,2010-07-23 14:00:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.48629366561224,31.237202057835237,1
105190,3101016201007389,南京东路河南中路00米,2010-08-11 15:45:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47996792847754,31.240744200184704,1
105232,3101016201007794,南京东路西藏中路00米,2010-07-27 18:20:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47151851797702,31.234209275554555,1
105254,3101016201008074,南京东路江西中路00米,2010-08-27 16:35:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.4805716389784,31.243879436967937,1
105283,3101016201008359,山东中路南京东路00米,2010-08-29 16:10:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47977464768879,31.239314936135553,1
105368,3101016201009289,南京东路福建中路00米,2010-10-09 18:01:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47572188269554,31.238026785320642,1
105378,3101016201009399,南京东路浙江中路00米,2010-09-03 19:00:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47436720331174,31.236192108089913,1
105398,3101016201009559,南京东路浙江中路00米,2010-10-16 13:30:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47423270701847,31.236566093075147,1
